UMAP1,UMAP2,TimeStep
-4.06439,0.6312518,0
-4.280555,0.89992267,1
-3.741496,1.0918385,2
-4.3168054,0.72260123,3
-4.46215,1.1410627,4
-3.363676,0.7456402,5
-4.70912,0.98850596,6
-3.601232,0.89786196,7
-3.9737065,0.97575635,8
-3.9612234,0.6957136,9
-4.5942473,0.7174955,10
-3.995681,0.9273411,11
-3.929794,1.2272599,12
-3.7836237,1.358501,13
-4.140771,0.94412524,14
-3.9250073,0.72432244,15
-3.8130946,0.53324765,16
-4.8964834,1.0846504,17
-3.4689257,1.5131342,18
-3.0018287,2.0660758,19
-3.4479206,1.8219371,20
-4.2574916,1.1175476,21
-3.8831508,1.8062476,22
-2.3831246,1.7628657,23
-2.1481204,1.7448006,24
-5.156065,0.99197936,25
-2.4913046,1.8170007,26
-3.0533867,1.8946049,27
-4.1226883,0.9915113,28
-4.0648346,1.9690698,29
-2.2572315,1.8205881,30
-5.293861,1.5382857,31
-3.7268124,2.2727358,32
-2.9088132,1.7610676,33
-2.008411,1.9730663,34
-2.617794,1.8043635,35
-2.3805044,2.508911,36
-4.378283,6.266673,37
-3.866596,0.7567977,38
-4.179336,0.68999773,39
-2.5625844,1.4486823,40
-4.4472013,1.0102535,41
-4.555308,1.701233,42
-2.8012042,0.8924831,43
-4.7258034,1.9978324,44
-4.9282303,0.9646807,45
-5.317124,1.4880052,46
5.293914,3.0653057,47
0.5675325,12.848433,48
-3.9444704,0.9055034,49
-3.7214758,0.6174107,50
-3.9574177,0.67530733,51
-3.9119208,0.43047968,52
-3.5337365,0.5271328,53
-3.7356744,0.2608136,54
-3.4106464,0.6424922,55
-3.769253,0.49108234,56
-3.7001607,0.37828672,57
-2.9996858,0.7335687,58
-3.0064209,1.3567213,59
-3.1009285,0.8886159,60
-3.2457108,0.84372514,61
-3.4631085,0.78648156,62
-2.7682378,0.72526854,63
-3.5600202,0.37656304,64
-4.033905,0.7293779,65
-3.6717424,0.9778946,66
-3.9367006,0.56811553,67
-4.028795,0.9317563,68
-4.004197,0.5370658,69
-4.026722,0.5530903,70
-3.5186918,1.0028011,71
-4.0836034,0.57586896,72
-3.8894665,0.5147724,73
-4.308446,1.0126821,74
-3.473232,1.1507605,75
-3.932853,1.682408,76
-4.56951,1.0367931,77
-3.750775,0.78592044,78
-2.3699281,2.3631604,79
-3.9715643,0.7871334,80
-3.7161915,0.8480301,81
-5.685261,1.746312,82
-3.7788978,0.48863408,83
-3.2984364,1.1034502,84
-3.3326735,0.4171858,85
-4.8267903,1.1466917,86
-5.082189,1.4914436,87
-3.6520743,0.9749559,88
-3.1795974,0.35369664,89
-4.2138,0.91742647,90
-3.8811162,1.1476108,91
-4.2077627,1.1046975,92
-3.6148443,1.3267071,93
-4.0125504,0.6622473,94
5.23202,3.0121439,95
0.57231236,12.852934,96
-3.6985924,0.41162774,97
-3.6548884,0.50734997,98
-3.6614254,0.4245395,99
-3.8516102,0.6710492,100
-3.4668956,0.58846813,101
-3.8998365,0.36464164,102
-3.956286,0.4955489,103
-3.8245738,0.53212845,104
-3.6375694,0.517841,105
-3.5856218,0.5576959,106
-3.6219645,0.6462388,107
-4.200218,0.7604247,108
-3.030107,0.5424723,109
-3.758341,0.83075315,110
-3.673813,0.8580865,111
-3.7648144,0.7215559,112
-4.0389123,1.2382065,113
-2.988527,0.61674136,114
-3.3998482,0.86794823,115
-3.1140082,0.553007,116
-3.145174,0.9260878,117
-3.9208548,0.55027795,118
-3.2395527,0.8879125,119
-3.1120772,0.48244116,120
-3.9562514,0.6460159,121
-3.903366,0.96101516,122
-3.44033,0.60728985,123
-3.0852196,1.4508402,124
-3.162656,0.79341054,125
-3.3290913,1.0985166,126
-3.5035036,1.1549095,127
-2.9666092,0.6879152,128
-3.3351061,0.6703772,129
-3.5834208,0.689178,130
-2.869475,1.1320406,131
-3.3189948,0.46012792,132
-2.861709,1.0416521,133
-4.2435665,1.0560719,134
-2.789671,0.69570994,135
-2.8117492,0.96271765,136
-3.0736086,0.8308335,137
-3.285273,0.9371736,138
-3.201376,0.79834837,139
-2.63464,0.7465035,140
-3.0792701,0.7854524,141
-3.162722,0.5274417,142
5.2357016,3.0176013,143
0.56730473,12.849921,144
-3.916034,1.3836433,145
-3.8149366,0.86640084,146
-4.236926,0.6304816,147
-4.2163153,0.6733531,148
-4.263689,0.6876192,149
-3.7953937,0.81454057,150
-4.4918666,1.4778613,151
-4.494768,0.74333483,152
-2.3380425,1.9942268,153
-4.040237,1.2413682,154
-3.1787677,1.9872772,155
-3.9788656,1.4241735,156
-4.152132,0.8885413,157
