UMAP1,UMAP2,TimeStep
17.161661,-2.3031037,0
17.161652,-2.303123,1
17.16166,-2.3031201,2
17.161665,-2.303129,3
17.161673,-2.3031301,4
17.161674,-2.3031507,5
-18.463127,4.913975,6
-18.424925,4.8917456,7
-18.452368,4.910036,8
-18.452108,4.909537,9
-18.46695,4.914673,10
-18.481281,4.9274225,11
-18.489763,4.935624,12
-18.490265,4.9345407,13
-18.496422,4.938558,14
-18.491453,4.934991,15
-18.487293,4.9339128,16
-18.463177,4.915037,17
-18.463291,4.9122195,18
-18.463001,4.916004,19
-18.437454,4.9039345,20
-18.338467,4.8745694,21
-18.336025,4.874602,22
-18.318539,4.8707986,23
-18.000664,4.7272625,24
-17.995352,4.7123747,25
-17.996233,4.7220097,26
-17.995516,4.722487,27
-17.982038,4.7161603,28
-17.996643,4.7218456,29
-17.995203,4.721416,30
-18.029257,4.7397637,31
-18.01954,4.7436986,32
-18.049017,4.756921,33
-18.05442,4.7617316,34
-18.045246,4.752977,35
-18.051989,4.7617583,36
-18.049559,4.7589035,37
-18.062706,4.768319,38
-18.10934,4.8005085,39
-18.141333,4.815965,40
-18.216116,4.83678,41
-18.271818,4.8488173,42
-18.361622,4.881258,43
-18.463827,4.9142056,44
-18.490978,4.9367685,45
-18.484983,4.937411,46
-14.9468,3.7479753,47
-17.988495,4.765878,48
-17.973154,4.8112817,49
-17.770254,4.943503,50
-17.507025,5.058235,51
-17.447245,5.084908,52
-17.45822,5.072345,53
-17.446856,5.0847297,54
-17.446508,5.0891013,55
-17.42793,5.0928307,56
-17.416767,5.096539,57
-17.379623,5.1066785,58
-17.32428,5.1238194,59
-17.244284,5.148336,60
-17.198689,5.1659718,61
-17.183264,5.170533,62
-17.164024,5.176809,63
-17.102839,5.19965,64
-17.113447,5.1923923,65
-17.10018,5.196744,66
-17.087059,5.201727,67
-17.073097,5.2054167,68
-17.055437,5.2202916,69
-17.064999,5.2080736,70
-17.064928,5.208823,71
-16.989485,5.2205224,72
-16.964327,5.22347,73
-16.922258,5.2334647,74
-16.264647,5.3016734,75
-16.234024,5.3088675,76
-16.224825,5.30874,77
-16.202066,5.3090305,78
-16.20326,5.30961,79
-16.187963,5.3003893,80
-16.18176,5.295812,81
-16.204458,5.2930937,82
-16.174604,5.2892747,83
-16.105673,5.2513328,84
-15.984013,5.179796,85
-15.934192,5.176393,86
-15.934505,5.1590695,87
-15.919324,5.135219,88
-15.865885,5.109969,89
-15.707914,5.01274,90
-15.481336,4.864899,91
-15.428752,4.812396,92
-15.346511,4.7185535,93
-15.223134,4.586651,94
-14.875161,3.4377687,95
-16.03908,5.359145,96
-16.02808,5.3506546,97
-15.900392,5.395585,98
-15.85403,5.3794985,99
-15.824871,5.3850436,100
-15.792921,5.383708,101
-15.812322,5.386456,102
-15.797591,5.3846054,103
-15.799212,5.3875575,104
-15.794188,5.376236,105
-15.791326,5.385618,106
-15.772245,5.380231,107
-15.782882,5.4017215,108
-15.784705,5.372696,109
-15.667321,5.266411,110
-15.554977,5.062911,111
-15.679081,5.2836876,112
-15.679825,5.2974343,113
-15.703652,5.3152013,114
-15.68262,5.28903,115
-15.687724,5.296522,116
-15.783376,5.3816667,117
-15.798208,5.379314,118
-15.795574,5.3820825,119
-15.58809,5.140823,120
-15.513198,5.0191317,121
-15.494789,4.980279,122
-15.490604,4.968758,123
-15.478598,4.9416404,124
-15.454172,4.930817,125
-15.467979,4.937275,126
-15.379236,4.8027515,127
-15.289575,4.691048,128
-15.261464,4.658096,129
-15.28657,4.6823893,130
-15.239902,4.6270795,131
-15.220979,4.606392,132
-15.225625,4.6118145,133
-15.223281,4.609066,134
-15.191394,4.5773077,135
-15.19429,4.577063,136
-15.16471,4.547604,137
-15.198561,4.577479,138
-15.173369,4.548204,139
-15.069941,4.431374,140
-14.773652,4.0412683,141
-14.682117,3.7187655,142
-14.871086,3.3605247,143
-14.815212,4.217479,144
-14.8152685,4.2296977,145
-14.788031,4.184479,146
-14.798872,4.196446,147
-14.793002,4.1874785,148
-14.804408,4.206954,149
-14.790616,4.1901717,150
-14.79075,4.1917157,151
-14.795689,4.1942153,152
-14.790463,4.185345,153
-14.801781,4.194217,154
-14.797894,4.1974034,155
-14.790544,4.195652,156
-14.745901,4.1036754,157
-14.703958,4.020066,158
-14.701375,4.020938,159
-14.707988,4.0366063,160
-14.713258,4.043386,161
-14.701964,4.01994,162
-14.696549,3.9984872,163
-14.680704,3.9669576,164
-14.68008,3.9463708,165
-14.673604,3.9287593,166
-14.668785,3.9137354,167
-14.584871,3.5768151,168
-14.588621,3.585266,169
-14.587912,3.5754867,170
-14.586511,3.5596783,171
-14.583232,3.5435731,172
-14.578903,3.537436,173
-14.587793,3.5491707,174
-14.583919,3.546497,175
-14.58521,3.5577614,176
-14.5906725,3.5215244,177
-14.580119,3.5095732,178
-14.58322,3.521176,179
-14.575266,3.5276713,180
-14.587154,3.5068564,181
-14.608004,3.4906473,182
-14.590529,3.4999316,183
-14.593925,3.4993284,184
-14.643171,3.394127,185
-14.635469,3.3501148,186
-14.636105,3.3703494,187
-14.644793,3.344066,188
-14.6522045,3.232774,189
-14.694362,3.055914,190
-14.940065,3.30751,191
-12.681755,-6.202397,192
-12.692492,-6.19278,193
-12.692595,-6.193101,194
-12.692507,-6.1927423,195
-12.692508,-6.193281,196
-12.692037,-6.1886897,197
-12.691214,-6.1942925,198
-12.690102,-6.1958914,199
-12.689307,-6.1964464,200
-12.702464,-6.1823416,201
-12.691271,-6.1951966,202
-12.691878,-6.194252,203
-12.691866,-6.1942134,204
-12.691541,-6.1949596,205
-12.692129,-6.1936784,206
-12.690362,-6.198692,207
-12.692507,-6.1935267,208
-14.436918,6.6283507,209
-14.436287,6.632622,210
-14.435512,6.6368237,211
-14.435256,6.63732,212
-14.435481,6.6370826,213
-14.435046,6.6371098,214
-14.43535,6.6371164,215
-14.147677,2.838998,216
-14.165632,2.8741271,217
-14.180247,2.841303,218
-14.171413,2.865593,219
-14.171583,2.8669257,220
-14.173256,2.8564255,221
-14.18374,2.8534255,222
-14.172745,2.8551292,223
-14.441074,2.5366354,224
-14.441773,2.5358899,225
-14.441079,2.5285985,226
-14.440252,2.5272405,227
-14.44008,2.5313826,228
-14.444766,2.529178,229
-14.434532,2.5501485,230
-14.429922,2.5459712,231
-14.449239,2.5275426,232
-14.432716,2.5370343,233
-14.444185,2.538685,234
-14.435615,2.5363057,235
-14.441187,2.5292912,236
-14.443033,2.5283194,237
-14.441815,2.5290322,238
-15.091004,3.1993067,239
-13.042642,1.5163697,240
-13.00681,1.4847901,241
-13.00195,1.4793994,242
-12.989994,1.4674501,243
-12.994894,1.4722966,244
-13.015229,1.4922909,245
-13.022094,1.4990526,246
-13.013919,1.4910033,247
