UMAP1,UMAP2,TimeStep
15.177632,3.1831992,0
15.316655,3.1560104,1
15.142696,3.1594298,2
15.48252,4.222363,3
15.448295,3.0878673,4
15.60687,3.0854845,5
15.559986,3.2446163,6
15.79922,5.326523,7
15.696702,5.5955243,8
14.601012,4.428405,9
15.767363,5.4637027,10
12.2914095,2.9240077,11
10.644561,4.4153023,12
14.669844,2.293902,13
14.731479,2.4278965,14
14.788086,2.22454,15
14.956706,2.6822953,16
15.597097,2.9484138,17
14.224361,2.335896,18
14.020488,2.4422984,19
15.406406,2.8639786,20
15.582222,2.8495164,21
15.701103,5.4795837,22
15.841207,5.433511,23
15.826062,5.4393225,24
15.422755,4.6019506,25
12.455945,2.9214535,26
12.71189,2.852207,27
13.939023,4.067652,28
12.696411,3.020716,29
15.836837,5.2922816,30
15.563294,2.9467564,31
15.460333,2.8873155,32
15.532921,2.8490515,33
14.940702,2.90933,34
15.464456,2.717834,35
15.292685,2.755644,36
15.213159,3.1419885,37
15.091336,2.989994,38
14.523796,2.5879745,39
14.4543915,2.7812054,40
14.316296,2.8633058,41
14.680437,2.702023,42
15.0574875,2.9804502,43
15.293961,2.8108137,44
15.02137,2.6775002,45
14.886378,2.357006,46
-2.7701325,5.785988,47
-0.23064746,5.078474,48
14.669912,2.475302,49
15.662368,2.9340653,50
15.196423,2.8060946,51
15.474476,2.5296538,52
14.907036,2.3354032,53
15.294544,2.4101553,54
15.4947405,2.5402794,55
15.427299,2.3779805,56
15.57747,2.6764164,57
15.07916,2.406965,58
15.631941,2.8760574,59
15.130189,2.4534624,60
15.493218,2.342048,61
15.324588,2.3263636,62
15.163754,2.3550417,63
15.179032,2.3180692,64
14.48797,2.5183241,65
15.247471,2.5284166,66
15.308581,2.450822,67
15.342363,2.1318603,68
15.4792795,2.4526925,69
15.490089,2.234018,70
14.825377,2.1281888,71
14.68121,2.2920597,72
15.506028,2.3578982,73
15.500397,2.451433,74
15.192495,2.234312,75
15.399261,2.2811377,76
15.405797,2.4340215,77
14.190137,2.1173735,78
14.99747,2.069939,79
15.553863,2.4175975,80
15.49197,2.4134781,81
15.35134,2.6327524,82
15.549925,2.4425325,83
15.26643,2.3239872,84
15.436988,2.4127433,85
15.329968,2.3027198,86
15.309678,2.3359895,87
15.018622,2.5649939,88
15.395143,2.3510885,89
15.587881,2.3756955,90
14.941613,2.0187302,91
15.348052,2.228303,92
15.605717,2.5026479,93
15.717614,2.5338898,94
-2.7656636,5.8407593,95
-0.22186588,5.0278115,96
15.377691,2.276485,97
15.035735,2.1179428,98
15.361929,2.2300837,99
15.225702,2.3270347,100
15.737934,2.3647542,101
15.012815,2.0067837,102
14.868869,2.0270422,103
15.570051,2.198665,104
15.607942,2.1999738,105
15.428747,2.420978,106
15.416269,2.2317631,107
15.452653,2.2308877,108
15.177894,2.0908787,109
15.38806,2.1785839,110
15.408788,2.2697427,111
14.9464,2.1103337,112
15.261835,2.4980404,113
15.408542,2.2387352,114
15.249539,2.1226008,115
14.901006,2.252785,116
15.211294,2.2966633,117
15.248906,2.2503185,118
15.080739,2.1500204,119
15.221728,2.2656827,120
14.936837,2.8234773,121
15.315459,2.250916,122
15.320591,2.2237353,123
15.494849,2.3525684,124
15.263052,2.1425464,125
15.148276,2.2955933,126
14.989821,2.3621376,127
15.605104,2.3520825,128
15.47165,2.3732429,129
15.13349,2.141819,130
15.25623,2.234423,131
14.3507185,2.1385775,132
14.99002,2.039357,133
15.608924,2.3463886,134
15.482164,2.3064036,135
15.416973,2.2330558,136
15.338959,2.452687,137
14.756957,2.3241026,138
14.9671335,2.194583,139
15.37142,2.4415724,140
15.526203,2.3504813,141
15.61026,2.5036685,142
-2.7646468,5.852053,143
-0.24152443,5.009253,144
15.265313,2.2106054,145
15.303423,2.177269,146
