UMAP1,UMAP2,TimeStep
6.157802,8.133856,0
6.9557567,9.063768,1
6.0631127,8.292901,2
6.6092153,8.919696,3
7.13854,8.561589,4
6.385767,8.744982,5
6.7407603,8.897001,6
5.9716625,8.540268,7
8.033818,8.047127,8
5.6369715,8.0809145,9
7.092667,9.013798,10
7.619568,9.0370455,11
6.306655,8.382394,12
7.06788,8.000601,13
6.7611494,7.8197613,14
6.4416933,8.358418,15
7.269367,7.8051133,16
6.2644315,8.326966,17
6.2314854,8.557769,18
7.9195776,7.071035,19
6.855426,8.853047,20
6.844335,8.568815,21
7.3197117,8.472459,22
7.4608526,9.227183,23
9.613738,7.84182,24
8.832149,7.7995496,25
10.108396,6.674734,26
8.108967,9.127944,27
9.892602,7.4625325,28
9.5648365,6.976918,29
10.189645,6.5882516,30
5.6636777,7.8407054,31
5.5479364,8.155467,32
7.9754786,9.125454,33
7.5759125,9.3965225,34
7.114501,9.764976,35
7.567152,8.213329,36
7.161885,8.016421,37
7.402884,7.9484944,38
7.5012784,8.0488205,39
7.4530315,7.7713857,40
7.495875,8.098949,41
6.579137,7.566009,42
6.482262,8.257068,43
6.8916574,7.9147854,44
6.596242,8.110159,45
7.177631,8.45683,46
0.8617884,11.217848,47
1.6954659,-0.6859345,48
6.1314373,8.684721,49
7.2669544,9.073992,50
7.225792,8.674842,51
5.9093666,8.529773,52
6.207866,8.803958,53
6.0095153,8.67301,54
6.2305675,8.76001,55
6.3412943,8.70892,56
6.238473,8.772904,57
6.9677353,8.612545,58
6.0362186,8.705534,59
6.23504,8.694399,60
7.9577866,6.155903,61
9.606159,8.367267,62
9.857884,8.463957,63
8.963449,5.9648733,64
8.315892,5.1650753,65
10.256823,7.0722938,66
8.3623085,6.657605,67
8.87097,6.221274,68
6.2334538,8.961835,69
6.0131216,8.724277,70
6.28214,8.730196,71
6.2603807,8.725203,72
6.1712623,8.7126875,73
6.195486,8.713509,74
5.7113624,8.421991,75
7.6584206,9.2302265,76
7.2053065,8.421073,77
5.8360186,8.137027,78
6.5462666,7.1811543,79
7.5119276,4.449649,80
8.589519,4.4005494,81
6.8874393,4.212065,82
9.627203,9.171843,83
5.6733613,8.139196,84
5.5752845,8.170702,85
6.3490534,8.857682,86
5.965509,8.251207,87
9.314562,7.3619246,88
6.9152045,8.507083,89
5.7566085,8.079397,90
6.145164,8.84933,91
6.08113,8.607423,92
6.093231,8.687508,93
7.0569315,9.010978,94
0.9212468,11.326921,95
1.5897795,-0.6003961,96
6.2532663,8.764716,97
6.1942735,8.832072,98
6.193069,8.748195,99
6.226867,8.755444,100
6.2300973,8.7883835,101
6.098356,8.832687,102
6.217498,8.828876,103
6.2800455,8.813067,104
6.24659,8.822755,105
6.1302447,8.82417,106
6.055263,8.737107,107
6.2218075,8.813894,108
6.4248967,8.954388,109
6.3529825,8.798758,110
6.4353976,8.376782,111
6.653177,8.046259,112
6.449427,8.682069,113
5.47019,8.269047,114
6.204812,8.885051,115
6.400617,8.7316885,116
6.445745,8.761498,117
6.1614156,8.86875,118
6.4025874,8.807139,119
6.0298123,7.980874,120
6.9561367,8.646284,121
6.745915,8.643528,122
6.6403084,8.710502,123
6.8520865,8.430278,124
6.518208,8.659148,125
5.9619956,8.144476,126
6.208709,8.0391035,127
5.9974313,8.100469,128
6.428993,8.8843355,129
6.7911215,8.263497,130
6.7742534,7.7992353,131
5.992368,8.023521,132
6.3704853,8.054904,133
5.812052,7.959764,134
7.3857026,8.637948,135
6.9962077,8.548931,136
6.3109555,8.641118,137
6.689233,7.5600038,138
6.4475408,8.342176,139
7.6017222,8.775851,140
6.2930775,7.7257414,141
7.0479693,8.538781,142
0.95300746,11.380413,143
1.5377816,-0.55690336,144
6.0607424,8.6872835,145
5.9219484,8.583588,146
5.8420105,8.11748,147
6.8166666,7.896061,148
7.2231345,9.222303,149
6.1437306,8.156757,150
6.2819386,8.677945,151
5.8312798,8.203845,152
5.6292877,8.118652,153
6.890538,8.6246,154
6.2438974,8.556243,155
6.509931,8.902837,156
8.749989,7.266022,157
5.576869,8.427864,158
5.7808027,8.683335,159
5.438138,8.394214,160
5.6503053,8.441547,161
5.5792594,8.422687,162
5.671168,8.525786,163
6.1213064,8.485102,164
6.2029996,8.602803,165
6.1490674,8.754912,166
5.5266275,8.431999,167
7.1165094,8.9742155,168
8.081012,7.049936,169
6.609516,7.458295,170
6.643647,7.4970355,171
8.013075,6.960651,172
9.2173395,7.5481515,173
7.925171,8.928698,174
7.0993013,9.093378,175
6.2526336,8.415486,176
5.838005,8.756703,177
6.298002,8.287222,178
7.113134,8.939936,179
7.33325,8.854197,180
7.4236174,9.075087,181
6.1218667,8.1117525,182
6.610262,7.33898,183
6.7570333,7.3137727,184
6.240818,8.133535,185
7.725877,8.909096,186
7.4781446,8.903388,187
7.6663475,9.034768,188
7.622675,8.966121,189
6.6049647,7.6332097,190
1.0147973,11.482394,191
1.4508334,-0.47929677,192
6.7288523,8.973399,193
6.187903,8.835328,194
6.552677,8.988122,195
6.0543876,8.451205,196
6.5940986,8.023965,197
6.541539,8.699187,198
6.2689257,8.326026,199
6.3240094,8.519282,200
5.3884144,7.8836856,201
6.6790123,8.343344,202
6.624269,8.236669,203
6.5570307,8.628976,204
6.6527443,8.638815,205
5.905697,8.208855,206
6.269864,8.285345,207
5.580556,8.139173,208
5.4714823,7.9733505,209
7.137936,8.694858,210
5.528139,8.050116,211
5.8688774,8.155349,212
7.3545833,8.581327,213
6.5485854,7.522389,214
