umap1,umap2,timestep
5.0968256,11.777437,0
4.9928255,11.800225,1
5.160127,11.857023,2
5.1169744,11.800351,3
5.1839657,11.845483,4
5.064205,11.796302,5
5.1360617,11.80624,6
5.105046,11.791081,7
5.203834,11.732454,8
5.2292404,11.736922,9
5.170582,11.837794,10
5.3970494,11.69686,11
5.0607533,11.87684,12
5.2443886,11.557958,13
5.0043836,11.816372,14
5.110104,11.745396,15
4.973036,11.795623,16
5.205754,11.771805,17
5.263157,11.689759,18
5.0824857,11.80723,19
5.088948,11.643863,20
5.151753,11.729686,21
5.2608685,11.639685,22
5.1885533,11.62448,23
5.225246,11.62679,24
5.101181,11.712527,25
5.1517873,11.694409,26
5.054339,11.644553,27
5.272889,11.602063,28
5.318858,11.380478,29
5.221432,11.620359,30
5.243136,11.590821,31
5.254131,11.581738,32
5.1868486,11.550584,33
5.2097917,11.644435,34
5.0848393,11.7641115,35
5.072083,11.776916,36
5.0689692,11.868041,37
5.159783,11.818977,38
5.2284956,11.867306,39
5.109683,11.764583,40
5.0467534,11.786692,41
5.042208,11.818595,42
5.197612,11.791328,43
5.061411,11.805411,44
5.24251,11.839754,45
5.161199,11.863372,46
5.095126,11.764505,47
5.058853,11.748467,48
5.072478,11.721291,49
4.9821997,11.79021,50
5.009223,11.796234,51
5.1709123,11.876079,52
5.160707,11.7451105,53
5.3025956,11.823667,54
5.1268406,11.92867,55
5.047126,11.819625,56
5.493621,11.711535,57
5.2918525,11.747844,58
5.2433167,11.826094,59
5.0682225,11.774521,60
5.2094407,11.704614,61
5.33126,11.676433,62
5.196777,11.747008,63
5.2438025,11.683986,64
5.0823226,11.774934,65
5.2148013,11.608074,66
5.1877294,11.743473,67
5.1344385,11.671324,68
5.3088956,11.757039,69
5.420396,11.578574,70
5.2615604,11.584195,71
5.1748114,11.698733,72
5.1099505,11.652325,73
5.2299438,11.6392975,74
5.203012,11.7560425,75
5.001197,11.712374,76
5.353224,11.582438,77
5.0675545,11.803375,78
5.082826,11.657369,79
4.9849734,11.673134,80
5.1799903,11.729939,81
4.9903007,11.737558,82
5.136635,11.788483,83
5.2210956,11.6214,84
5.326367,11.557364,85
5.2321887,11.703334,86
5.485136,11.420535,87
5.1697316,11.592654,88
5.0772915,11.850264,89
5.0926647,11.674024,90
5.166182,11.75617,91
5.176998,11.62041,92
5.1140494,11.659697,93
5.0203285,11.767366,94
5.231484,11.636399,95
4.9246798,11.794911,96
4.9900956,11.820752,97
4.9558196,11.802019,98
4.9395447,11.801821,99
4.93911,11.800264,100
5.0157,11.811778,101
4.9906454,11.79849,102
4.977786,11.796716,103
4.9302382,11.783245,104
4.9793005,11.800077,105
4.9082317,11.8446665,106
4.952566,11.765165,107
4.8432503,11.839684,108
4.8687983,11.737637,109
4.8605523,11.796529,110
4.878758,11.867977,111
5.04399,11.950321,112
4.7554374,11.848897,113
5.0016212,11.6996975,114
5.1123686,11.718348,115
5.11609,11.852675,116
5.0412865,11.786487,117
5.0643983,11.811374,118
4.920222,11.825988,119
5.072069,11.889991,120
5.4972215,11.831831,121
5.1057386,11.879153,122
4.9495516,11.782586,123
5.4606924,11.745061,124
5.5185556,11.838873,125
5.4928913,11.797167,126
5.602238,11.736932,127
5.424401,11.88784,128
5.2554774,11.7794075,129
5.436925,11.659014,130
5.4081545,11.954131,131
5.0426583,11.820288,132
5.2298365,11.891574,133
5.323449,11.716277,134
5.3241887,11.481363,135
5.232411,11.51202,136
5.155385,11.626524,137
5.44173,11.655253,138
5.1760216,11.774114,139
5.531467,11.988425,140
5.435202,12.049215,141
5.422004,11.968343,142
5.738921,11.628704,143
5.650776,11.959493,144
5.948798,11.878538,145
5.6506987,11.745719,146
5.8318176,11.8515625,147
5.468221,11.913498,148
5.348208,11.849838,149
5.8990254,11.879894,150
5.7552266,11.873984,151
6.205762,11.920055,152
5.873709,11.892332,153
6.1760783,11.943106,154
5.930518,11.786682,155
6.273193,11.965656,156
5.898698,11.694453,157
6.001,11.91563,158
5.7364707,11.734035,159
5.7009726,11.952899,160
6.173472,11.667972,161
6.4187202,12.027719,162
6.165853,11.864902,163
5.9376445,11.872274,164
5.6686172,11.853084,165
5.8843403,11.860632,166
6.062748,12.020783,167
5.7794666,11.596951,168
6.015577,11.591227,169
5.7861605,11.751048,170
5.740293,11.851154,171
5.767635,11.654839,172
6.261069,11.892545,173
5.8443117,11.722784,174
5.775703,11.781032,175
6.049615,11.38332,176
5.8043265,11.938873,177
5.564219,11.80272,178
5.6498656,11.7931795,179
5.904388,11.779243,180
5.895465,11.403362,181
5.788831,11.853414,182
5.6440086,11.809703,183
5.931743,11.780573,184
6.129881,11.830609,185
5.775906,11.851691,186
5.520676,12.0202875,187
5.768993,11.5676155,188
5.9811625,11.503441,189
5.7139,11.535817,190
5.8568068,11.585107,191
5.798919,11.996626,192
5.8195233,11.73805,193
5.8381166,11.524525,194
6.02143,11.752603,195
6.070804,11.947545,196
6.075752,11.920582,197
5.8952236,12.150157,198
5.8745666,11.890161,199
5.452227,11.77652,200
6.0111537,11.964051,201
5.7556233,11.793945,202
5.797427,11.883782,203
5.9485497,11.831359,204
5.4899783,11.906908,205
5.708025,11.770455,206
5.826404,11.758847,207
5.6773553,11.629548,208
5.736646,11.67716,209
5.5032506,11.614251,210
5.6803813,11.693586,211
5.611588,11.699698,212
5.703967,11.557501,213
5.5959864,11.456996,214
5.99563,11.866843,215
5.8518257,11.746263,216
5.962003,11.803893,217
5.779827,11.863761,218
5.8243136,11.8014345,219
5.706963,11.731898,220
5.971011,11.889178,221
5.8382354,11.677361,222
5.821441,11.448385,223
5.691575,11.447929,224
5.946335,11.578379,225
5.615998,11.7617445,226
5.646813,11.51076,227
5.8653975,11.488141,228
5.7094846,11.44728,229
5.591304,11.480477,230
5.941847,11.56592,231
5.925262,11.630002,232
5.617064,11.662484,233
5.6692357,11.6411295,234
5.455261,11.37014,235
5.614343,11.537809,236
5.8032956,11.5568075,237
5.6670117,11.447622,238
5.9764504,11.46778,239
5.45667,11.797093,240
5.869255,11.887009,241
5.7089577,11.663864,242
5.6649165,11.8547,243
5.886258,11.875917,244
5.7404976,11.940571,245
5.88476,11.912287,246
5.7977853,11.852683,247
5.861644,11.859278,248
6.0787888,11.880885,249
5.6217966,11.738067,250
5.814101,11.9167,251
6.121877,11.644277,252
6.0162363,11.928318,253
5.854929,11.920405,254
5.829638,12.002873,255
5.815814,12.104425,256
6.1168313,11.949946,257
5.748563,11.662479,258
5.946145,11.786598,259
5.7993894,11.8234,260
6.316681,11.802942,261
6.0977263,11.881111,262
6.3295674,11.856546,263
5.887346,11.949266,264
5.7432113,11.810149,265
5.9350133,11.780375,266
5.86381,11.824942,267
5.6720834,11.903039,268
5.7822423,11.609377,269
5.7399826,12.041139,270
5.950656,12.047148,271
5.995835,11.874383,272
6.2814026,11.98104,273
6.1486974,11.836523,274
6.119214,11.503339,275
6.1822367,11.828047,276
5.821815,11.478134,277
5.763227,11.962495,278
5.978915,11.684741,279
6.006152,11.69365,280
6.007668,11.487572,281
5.8421397,11.881639,282
6.156485,11.823042,283
5.883744,11.755774,284
5.74336,11.384884,285
5.33671,11.793774,286
6.05195,11.67811,287
6.0008125,11.89855,288
6.015583,11.897053,289
5.8256226,11.862858,290
5.912476,11.892039,291
5.768315,11.655349,292
5.8799276,11.560826,293
5.9843984,11.646902,294
5.766701,11.685932,295
6.0192695,11.668933,296
5.861808,11.882598,297
5.8680215,11.862119,298
5.8032827,11.519276,299
5.856615,11.756084,300
5.8072634,11.820359,301
5.6690884,11.585221,302
5.563486,11.419939,303
5.8748765,11.337558,304
5.658151,11.473476,305
5.461777,11.806878,306
5.8203583,11.716419,307
5.718541,11.636734,308
5.7506223,11.525154,309
5.962939,11.684694,310
5.85754,11.595097,311
5.9237456,11.878719,312
5.874098,11.584617,313
6.1241813,11.876935,314
5.8717895,12.034271,315
5.865798,12.012985,316
5.73447,11.935534,317
5.598717,11.774524,318
5.7816467,11.910992,319
5.9001665,12.021654,320
5.7486925,11.934289,321
5.756259,12.018772,322
5.7765574,11.883747,323
5.8563094,11.978184,324
5.58113,11.801534,325
5.8092837,11.397866,326
5.8392677,11.464542,327
5.7617736,11.334475,328
5.47832,11.596957,329
5.8477235,11.370846,330
5.8032274,11.907997,331
5.246368,11.616191,332
5.6472845,11.6177635,333
5.6445355,11.901597,334
5.4241977,11.518643,335
5.7225523,11.960584,336
5.6953993,11.866991,337
5.722774,11.985435,338
5.615294,11.937197,339
5.6885624,11.732403,340
5.6315255,11.898674,341
5.5826874,11.89364,342
5.489943,11.661656,343
5.676813,11.789766,344
5.2957788,11.637266,345
5.6003976,11.816134,346
5.409333,11.762113,347
5.364823,11.670516,348
5.497746,11.730038,349
5.4061584,11.629169,350
5.1904273,11.7024555,351
5.4332576,11.625138,352
