umap1,umap2,timestep
8.009817,-11.334714,0
8.071126,-11.379869,1
8.078952,-11.403461,2
8.068377,-11.34699,3
8.020598,-11.343716,4
7.9691825,-11.345382,5
7.9496646,-11.334926,6
8.012778,-11.338568,7
7.956017,-11.355925,8
7.9700985,-11.305324,9
7.930531,-11.268807,10
7.9754457,-11.239481,11
7.928859,-11.277813,12
7.91443,-11.283732,13
7.8941574,-11.285418,14
7.829252,-11.266756,15
7.7928734,-11.248318,16
7.7856755,-11.24962,17
7.7276845,-11.256356,18
7.84747,-11.237626,19
7.794951,-11.218469,20
7.833657,-11.271713,21
7.8268957,-11.270208,22
7.8112726,-11.272861,23
7.7594523,-11.233623,24
7.816867,-11.163625,25
7.738036,-11.151358,26
8.000654,-11.339836,27
7.9240875,-11.351708,28
7.9868236,-11.30198,29
8.038011,-11.314154,30
7.9104385,-11.289644,31
7.842867,-11.232645,32
7.8709865,-11.285417,33
7.8404403,-11.189257,34
8.024264,-11.36432,35
7.947975,-11.321133,36
8.066999,-11.380416,37
8.005842,-11.299397,38
8.045168,-11.256772,39
8.088755,-11.381643,40
8.038204,-11.373286,41
8.035892,-11.324782,42
8.014789,-11.339025,43
8.098875,-11.3354025,44
7.970071,-11.313112,45
7.911637,-11.289113,46
7.830483,-11.260597,47
7.975802,-11.337581,48
8.057017,-11.307324,49
8.015094,-11.354021,50
7.9779897,-11.36796,51
8.125368,-11.394379,52
8.065716,-11.384828,53
8.032356,-11.373594,54
8.004154,-11.381028,55
8.001477,-11.368178,56
8.007258,-11.37012,57
8.015823,-11.373007,58
8.123049,-11.4026575,59
8.173147,-11.394595,60
8.0798435,-11.265701,61
8.056191,-11.429703,62
8.0788,-11.404968,63
8.118691,-11.456357,64
8.12826,-11.327999,65
8.042011,-11.357775,66
7.8804135,-11.409659,67
8.103413,-11.306956,68
7.903092,-11.2805,69
7.944252,-11.301227,70
8.137373,-11.301582,71
8.281041,-11.213924,72
8.102537,-11.345696,73
8.143712,-11.269057,74
8.056524,-11.34299,75
8.153723,-11.250366,76
8.130362,-11.305085,77
8.133864,-11.264178,78
8.066423,-11.34728,79
8.061505,-11.271498,80
8.2380495,-11.221368,81
8.098716,-11.321604,82
8.255349,-11.173147,83
8.070824,-11.380511,84
8.096224,-11.320747,85
8.146278,-11.246853,86
8.047037,-11.208508,87
8.034664,-11.358703,88
8.156983,-11.312736,89
8.287163,-11.18211,90
8.104205,-11.268185,91
8.213373,-11.225368,92
8.042828,-11.4365,93
8.112245,-11.257562,94
8.290395,-11.110881,95
8.047789,-11.376061,96
8.099646,-11.265964,97
8.002802,-11.403786,98
8.0144205,-11.364961,99
8.138986,-11.443032,100
8.039369,-11.334451,101
7.984062,-11.340467,102
8.009979,-11.35171,103
8.00859,-11.375224,104
7.998868,-11.327036,105
8.046183,-11.384358,106
7.991591,-11.3890705,107
8.039328,-11.366315,108
7.973253,-11.433029,109
8.117846,-11.379152,110
7.978223,-11.462995,111
8.005559,-11.338669,112
8.10737,-11.372544,113
8.627498,-11.2221575,114
8.0225,-11.368637,115
8.078426,-11.334614,116
8.723127,-11.362319,117
8.035436,-11.347081,118
8.524857,-11.51438,119
8.277511,-11.444628,120
8.143428,-11.439874,121
8.304591,-11.445459,122
8.161712,-11.448869,123
8.229991,-11.381257,124
8.159928,-11.443651,125
8.110742,-11.437045,126
8.195658,-11.486111,127
8.266666,-11.52447,128
8.179325,-11.403635,129
8.146123,-11.4820175,130
8.305492,-11.496104,131
8.298111,-11.427897,132
8.487083,-11.342743,133
8.578016,-11.372856,134
8.0964365,-11.411391,135
8.450006,-11.501937,136
8.2932205,-11.473894,137
8.428158,-11.384738,138
9.079419,-11.040123,139
9.216195,-11.195335,140
9.12746,-11.027609,141
9.254092,-11.126791,142
9.159691,-10.922718,143
8.13142,-11.423482,144
8.250375,-11.44582,145
8.026781,-11.401828,146
7.983283,-11.409612,147
8.210798,-11.5457,148
8.1306,-11.451304,149
8.297884,-11.434816,150
7.9768195,-11.426289,151
8.436472,-11.47794,152
8.312636,-11.4591255,153
8.251358,-11.506868,154
8.076775,-11.440587,155
8.354102,-11.371043,156
7.9709535,-11.465922,157
8.302281,-11.152306,158
8.259775,-11.260064,159
8.3205,-11.176705,160
8.49197,-11.145098,161
8.260572,-11.206798,162
8.389055,-11.266915,163
8.325612,-11.585029,164
8.0687475,-11.413664,165
8.110003,-11.416344,166
8.194709,-11.480948,167
8.164755,-11.562436,168
8.106178,-11.439357,169
8.201678,-11.505351,170
8.167718,-11.545242,171
8.461352,-11.317614,172
8.205976,-11.641353,173
8.116305,-11.523529,174
8.506712,-11.386053,175
7.895294,-11.372427,176
7.8337135,-11.281744,177
8.363764,-11.154077,178
8.397676,-11.435395,179
8.171997,-11.511166,180
8.397666,-11.190618,181
8.419439,-11.169755,182
8.2958765,-11.2996435,183
8.50296,-11.380465,184
8.284366,-11.223475,185
8.617644,-11.578275,186
8.627635,-11.448439,187
8.63081,-11.493268,188
8.566562,-11.137035,189
8.2229595,-11.18823,190
8.919293,-11.059444,191
8.051802,-11.475034,192
8.489533,-11.467545,193
8.203406,-11.437301,194
8.136171,-11.448794,195
8.029976,-11.364185,196
7.970232,-11.343207,197
8.257845,-11.400703,198
8.0392275,-11.278917,199
8.151425,-11.463544,200
8.054459,-11.317803,201
8.197476,-11.48642,202
7.97485,-11.274028,203
8.063945,-11.319622,204
8.178568,-11.444753,205
8.2963,-11.449956,206
8.241537,-11.446682,207
8.154372,-11.439558,208
8.405267,-11.458694,209
8.175279,-11.497046,210
8.449512,-11.199849,211
8.375588,-11.26107,212
8.469718,-11.173978,213
8.422026,-11.249522,214
8.369575,-11.219474,215
8.440237,-11.307067,216
8.425011,-11.281439,217
8.152231,-11.262651,218
8.205862,-11.324395,219
8.362465,-11.408227,220
8.339852,-11.3321085,221
8.4574585,-11.352482,222
8.068704,-11.499203,223
8.205336,-11.064754,224
8.268491,-11.0679035,225
8.272233,-11.0478325,226
8.281922,-11.036601,227
8.245139,-11.016695,228
8.305696,-11.057599,229
8.145175,-11.392832,230
8.169695,-11.377848,231
8.304298,-11.186737,232
8.318592,-11.477897,233
8.429558,-11.367415,234
8.293464,-11.513573,235
8.113023,-11.487157,236
8.149185,-11.007546,237
8.265598,-11.020347,238
8.31233,-10.978698,239
8.786486,-11.550057,240
8.452253,-11.520184,241
8.288236,-11.4299965,242
9.055757,-11.381428,243
8.9477825,-11.7140665,244
8.988442,-11.534077,245
9.212993,-11.548016,246
9.012291,-11.354172,247
9.52049,-11.369319,248
9.467567,-11.274819,249
9.359509,-11.328396,250
8.934659,-11.349063,251
8.87708,-11.309426,252
9.634122,-10.892871,253
9.620141,-10.934135,254
9.580373,-11.030413,255
9.128741,-11.406048,256
9.213569,-10.974622,257
9.219023,-10.948605,258
9.373183,-10.931915,259
9.267747,-11.030948,260
9.382824,-10.9558935,261
9.65327,-10.958774,262
9.314961,-10.885096,263
9.01047,-11.388762,264
9.147743,-11.038996,265
9.303726,-11.027659,266
9.593366,-10.943462,267
9.01936,-11.247801,268
8.843299,-11.387282,269
9.079339,-10.94526,270
9.269115,-10.934941,271
9.570461,-10.919304,272
9.147414,-10.92994,273
9.395344,-10.976394,274
9.176536,-11.356251,275
9.204233,-11.468204,276
9.756406,-11.359068,277
9.6500025,-11.42834,278
9.011824,-11.302785,279
9.211706,-11.333319,280
8.998735,-11.338513,281
9.345785,-11.337385,282
9.517573,-11.255824,283
9.073146,-11.546913,284
8.485149,-11.5448675,285
9.036774,-11.5591755,286
9.047368,-11.535985,287
9.077572,-11.766347,288
9.081397,-11.755526,289
9.034583,-11.786082,290
9.066439,-11.670918,291
9.062839,-11.71337,292
8.954532,-11.592163,293
9.14423,-11.6219635,294
8.895264,-11.715448,295
9.028659,-11.717821,296
9.023713,-11.531392,297
9.008865,-11.563632,298
9.066243,-11.4425745,299
9.328119,-11.379757,300
9.525524,-11.376251,301
9.109604,-11.476973,302
9.070286,-11.287998,303
9.276849,-11.270245,304
9.205056,-11.394267,305
9.306268,-11.539809,306
9.2556095,-11.569744,307
9.191562,-11.635101,308
9.310388,-11.4739485,309
9.552844,-10.991634,310
9.341875,-11.092616,311
9.033069,-11.376537,312
9.244879,-11.453152,313
9.055194,-11.379045,314
9.167564,-11.779704,315
9.3385105,-11.519117,316
9.19627,-11.7377205,317
9.1547575,-11.6667185,318
9.301042,-11.238284,319
9.222826,-10.983906,320
9.456808,-11.077885,321
9.602935,-10.82988,322
9.461438,-11.011981,323
9.642957,-10.91392,324
9.534355,-10.982836,325
9.016655,-11.4324045,326
9.005484,-11.316868,327
9.084896,-11.303156,328
9.012645,-11.251663,329
9.493013,-11.137852,330
9.679918,-11.395709,331
9.599378,-11.545724,332
