UMAP1,UMAP2,TimeStep
1.5167421,4.801374,0
1.6201541,4.718591,1
1.1409973,5.0572486,2
1.2856638,4.917548,3
1.2977954,4.8960967,4
1.5351627,4.831082,5
1.1886498,4.876889,6
2.0479274,4.159035,7
0.00086997304,5.037898,8
-1.0573878,4.987728,9
2.789481,3.142696,10
3.0220032,3.1821055,11
2.207535,3.6067994,12
2.6774833,1.4386077,13
0.66552126,4.2921033,14
0.42898372,5.2419496,15
0.8061372,4.158633,16
1.0048696,4.0439157,17
0.26876396,4.543503,18
0.9356186,3.5747983,19
1.6792064,3.3794286,20
0.89878416,3.362486,21
0.97523427,3.5195181,22
2.0196939,3.0721197,23
1.3489159,3.2826676,24
1.9045563,3.1874728,25
2.2323065,2.7140787,26
2.655775,4.1153865,27
2.4095204,2.537247,28
3.0290728,3.1733136,29
-2.5879574,4.3560944,30
2.4216764,0.78917813,31
2.2890906,0.66178155,32
2.885081,1.2530693,33
2.3174205,0.6315443,34
-2.5560458,4.860273,35
-2.6057749,5.035825,36
2.22948,0.6152039,37
2.2606404,0.6679056,38
-1.9980382,4.0978875,39
-2.4139555,5.1228228,40
-2.1922498,5.071961,41
2.9910989,2.266955,42
2.9989886,2.4890845,43
3.0458107,2.9766898,44
-1.1620288,4.6296973,45
-1.42712,4.454167,46
10.031374,2.4114125,47
7.4104147,-1.7390294,48
-0.11387397,4.2918987,49
0.8317719,3.3803596,50
0.36541954,5.1000648,51
1.2922714,5.2233195,52
1.6562409,4.5079503,53
1.0984021,4.375996,54
-0.07130287,5.0669923,55
0.29994088,4.389483,56
0.39167252,5.1606684,57
2.518873,3.6980155,58
2.311932,3.886326,59
2.3446045,3.938717,60
2.30398,3.925657,61
2.341489,4.0608144,62
2.1954436,4.242243,63
1.7941996,4.3700995,64
1.3136474,3.6341398,65
1.9981469,3.1541345,66
-0.40685216,4.503958,67
3.0168846,3.3097467,68
1.3679596,2.8230758,69
2.1172924,4.3467293,70
2.9505343,1.4881434,71
1.205741,0.9475524,72
1.0015813,0.71426487,73
3.0901833,1.3417554,74
-1.4196931,2.7093832,75
-1.8724153,2.644651,76
-0.69398737,1.5977639,77
