UMAP1,UMAP2,TimeStep
2.3177507,5.635107,0
2.3618433,5.587833,1
2.2794921,5.6989636,2
2.3220305,5.6880083,3
2.1070504,6.482738,4
2.2230155,6.043215,5
2.1407359,5.9584923,6
2.1818326,6.298293,7
2.2974484,6.205531,8
2.2868388,6.4268856,9
2.382874,6.520546,10
2.449776,6.849877,11
2.3115664,6.1218147,12
2.262102,6.2060637,13
1.7333056,7.029177,14
2.0999367,6.362024,15
2.064348,6.2379103,16
2.0579865,6.188901,17
1.9816355,6.4295163,18
2.0616279,7.1021776,19
2.1193075,6.607864,20
2.436829,6.8847456,21
2.4070177,7.264379,22
2.4266484,6.8028946,23
2.4319282,6.886216,24
2.2220812,5.9971423,25
2.3881485,6.6468606,26
2.1883194,6.367991,27
2.5609958,6.978484,28
2.4200294,6.5934424,29
2.5131316,6.910287,30
2.0382257,5.9599547,31
1.9999272,5.700039,32
1.8800757,5.6191626,33
2.174177,6.1644545,34
2.1482751,6.3739448,35
2.441217,7.0451736,36
2.2556303,5.6949973,37
2.366675,5.6268787,38
2.3514428,5.769427,39
2.2749672,5.6505194,40
2.2931159,5.554334,41
2.2194295,5.59503,42
2.3176906,6.2249746,43
2.3629205,5.6452117,44
2.0643559,5.6073594,45
1.9564681,6.039761,46
11.269152,4.2346187,47
8.699276,4.3352647,48
2.3588943,5.6122003,49
2.3329248,5.586154,50
2.3063784,5.6951456,51
2.0463004,5.8762646,52
2.3545194,5.9751177,53
2.297636,6.110704,54
2.326929,5.806814,55
1.9531063,6.2114477,56
2.2559707,6.355243,57
2.2806077,6.7000504,58
2.3158529,6.0634465,59
2.4093194,6.988319,60
1.0952934,6.1793036,61
2.332079,6.2772546,62
2.385552,6.395127,63
1.9881259,5.5521,64
1.9456991,5.8779535,65
1.831871,5.8280234,66
2.1915417,6.6565933,67
2.1817162,6.2835917,68
2.0361402,5.9974833,69
2.1824849,6.077473,70
2.1513085,5.6226726,71
2.1607382,5.7738123,72
2.328305,5.8649135,73
1.7364894,5.639907,74
2.0634015,5.697174,75
1.4714023,5.510512,76
1.7552673,5.746913,77
2.2916765,5.688729,78
1.5348846,5.5438976,79
1.9026423,6.0245867,80
1.9768031,5.950363,81
2.1211667,5.8386364,82
2.0229664,6.1410775,83
2.329125,6.437824,84
2.4348583,6.6566687,85
1.922349,6.22462,86
1.4587684,7.9088626,87
2.4509828,6.837542,88
2.174693,6.9217267,89
2.472823,6.853049,90
1.9966729,6.203831,91
1.9799025,5.8117633,92
2.158839,6.093844,93
2.3096964,7.123389,94
11.2543745,4.28374,95
8.70053,4.2779284,96
2.3192382,5.616962,97
2.2211378,6.12502,98
2.3880358,5.93083,99
2.132292,5.9637756,100
2.3232348,5.8750234,101
2.4801137,6.0313916,102
2.356476,5.727606,103
2.2911155,5.9916835,104
2.3591967,6.919553,105
2.0523663,5.704728,106
2.1737149,6.355063,107
2.3837693,6.198712,108
2.4337535,6.1120777,109
1.925873,6.1116753,110
7.175791,10.355345,111
0.71509385,6.5450706,112
1.8754648,6.1255836,113
0.5884556,6.9729977,114
8.707936,2.7957916,115
7.3641753,10.467587,116
8.922649,11.821542,117
8.942624,11.787684,118
8.992408,11.646796,119
8.948819,11.802096,120
8.940201,11.7924795,121
8.939819,11.783506,122
8.944877,11.768919,123
8.978269,11.6855955,124
9.00209,11.635202,125
