UMAP1,UMAP2,TimeStep
-0.5199812,6.1936364,0
-1.407142,6.1668797,1
-1.4707626,5.840873,2
-1.5253143,7.029736,3
-1.5249112,5.886133,4
-0.5696229,5.6828313,5
-1.037238,5.686486,6
-0.50033635,5.8588476,7
-1.0511689,4.945168,8
-1.1753486,5.869027,9
-0.60118634,5.3759103,10
-0.7260509,4.6247864,11
-1.2834501,5.7486987,12
-0.7626226,5.647685,13
-0.025367547,5.980758,14
-1.3207546,7.348825,15
-0.23577338,5.841874,16
-0.22288506,6.2420974,17
-0.44722643,5.5795326,18
-0.2976847,5.9007635,19
1.1216408,5.9128556,20
-0.68968076,5.6656933,21
-0.7075975,5.825021,22
0.68985265,7.370232,23
-2.6722703,7.758579,24
-1.0803783,7.694132,25
-1.0618428,7.9187713,26
-0.9565351,6.048435,27
-0.32144007,6.215748,28
-1.6888763,7.146901,29
-1.0298009,5.9425726,30
0.69631034,7.2027693,31
0.637365,6.4152875,32
0.11370436,7.1676903,33
-0.574809,5.053862,34
0.5633444,6.130697,35
0.8875196,6.413582,36
-0.6216759,4.645807,37
-0.9688841,6.5418406,38
-0.4239829,6.2902126,39
0.058344554,7.030572,40
0.5089248,7.5507565,41
-0.5443788,5.19401,42
0.23912327,6.444423,43
-0.6211227,6.6221423,44
-0.8422442,6.332738,45
-1.078942,5.0896297,46
9.316472,6.3590755,47
6.8427224,4.175624,48
-0.051862743,6.6334944,49
-0.8260232,6.39845,50
-1.2891792,6.805807,51
-1.4729195,6.898441,52
-1.3817471,7.0162225,53
-1.3510542,6.384201,54
0.021775078,6.779626,55
-0.9186995,5.7466383,56
-1.9047387,7.7341175,57
-0.5298571,7.466202,58
-1.4433422,7.553853,59
0.23268303,4.7001443,60
-1.1852815,5.6262674,61
-1.2885505,6.91858,62
-0.9018698,7.334316,63
-1.1997095,6.7375083,64
-1.243941,6.569697,65
-0.78748316,7.8029337,66
-1.1274116,5.810276,67
-0.937728,6.0337963,68
-1.4397479,6.4776554,69
-1.2315537,6.818583,70
-1.5229192,7.5899143,71
-1.4223645,7.863505,72
-1.0453031,6.287008,73
-1.2911576,7.805207,74
-1.0827854,7.4904184,75
-1.2052243,7.291534,76
-1.0660391,6.5391135,77
-1.6832058,7.586325,78
-1.7845348,8.230297,79
