UMAP1,UMAP2,TimeStep
12.293625,9.267084,0
9.614581,10.105715,1
10.302663,9.206914,2
10.302978,9.372092,3
11.798573,9.1884165,4
8.800605,10.628989,5
9.5469475,9.527685,6
9.43071,9.744581,7
9.26842,10.47381,8
10.153514,8.864608,9
9.663505,10.603225,10
8.945735,10.73079,11
10.297603,9.879233,12
10.279508,9.05103,13
11.448557,9.904907,14
12.264273,8.872908,15
11.798201,9.813266,16
9.692469,10.14715,17
9.661015,10.233303,18
8.863476,10.743242,19
8.884651,10.823881,20
8.845162,10.739263,21
8.627557,10.73251,22
8.811425,10.858637,23
8.40653,10.695119,24
8.3540325,10.68023,25
8.861729,10.843089,26
8.37026,10.480689,27
8.576503,9.941354,28
8.698783,10.238317,29
11.208824,7.683856,30
8.474193,9.956887,31
9.885394,10.64109,32
8.863973,10.709955,33
9.075971,10.699551,34
12.234071,8.891773,35
8.879964,10.867431,36
9.727377,10.552482,37
9.663353,10.405586,38
10.839123,8.783215,39
11.483998,8.427181,40
11.559119,8.470923,41
10.603261,8.83713,42
11.894437,8.469094,43
8.72543,10.857401,44
8.856475,10.755415,45
9.366491,10.485228,46
2.9121442,-1.970049,47
5.853303,-2.6965399,48
9.821232,9.965089,49
10.289336,9.334783,50
10.210849,9.341381,51
10.801126,10.415389,52
12.202323,9.0498295,53
9.333109,10.655868,54
11.119332,9.966305,55
10.362967,9.139951,56
10.05039,9.505128,57
9.212068,10.538597,58
8.741546,9.928242,59
8.919274,10.524289,60
13.085479,9.586778,61
11.607077,7.467117,62
11.79492,7.597604,63
13.475355,9.2054,64
9.682666,8.523165,65
9.353334,8.556335,66
10.204485,7.721385,67
8.115075,10.1526575,68
10.184948,7.7712297,69
10.103853,7.730644,70
10.040355,8.886987,71
12.45062,7.524434,72
12.826992,8.68439,73
8.389319,10.260662,74
8.47805,10.122327,75
8.318664,9.949921,76
8.608868,9.8436775,77
12.947336,8.55338,78
8.135362,10.041336,79
8.373018,9.745968,80
8.088488,10.12031,81
8.279124,10.293686,82
12.472738,7.53791,83
12.421906,7.4856696,84
13.390637,7.656739,85
8.112567,10.246123,86
9.830039,6.9287467,87
9.873998,6.8683324,88
10.96312,6.9855714,89
8.055619,10.018913,90
11.3204775,7.546666,91
8.644471,9.624357,92
8.024036,9.9444,93
9.351008,7.1796947,94
2.9206038,-1.8995246,95
5.9171805,-2.8163106,96
10.186182,10.378068,97
10.613493,9.725271,98
11.595562,9.145548,99
12.6021185,9.038547,100
9.136728,8.345861,101
12.645083,8.059378,102
12.612239,9.0956,103
11.532601,6.89805,104
9.53848,7.9459205,105
12.987143,8.385345,106
11.369854,9.201107,107
11.7572365,8.694479,108
9.937523,8.847206,109
10.222478,5.3070097,110
10.470565,4.6553373,111
11.864697,9.039879,112
9.443072,3.2281792,113
10.622538,4.733922,114
-1.00362,6.7851086,115
-0.98996806,6.774082,116
-0.98908216,6.7729053,117
-0.98798853,6.7714744,118
-0.9892529,6.7719903,119
-0.9854523,6.7693396,120
-0.976356,6.764136,121
-0.96021616,6.7510047,122
-0.9701043,6.759791,123
-0.96773964,6.758003,124
-0.951613,6.7466745,125
-0.96452457,6.761211,126
-0.92794913,6.7294416,127
-0.92511857,6.727898,128
-0.83661836,6.661717,129
-0.36055914,6.364656,130
-0.36299512,6.3703856,131
-0.35941666,6.368001,132
-0.38750818,6.3901095,133
-0.3122981,6.3329544,134
-0.3308371,6.345975,135
-0.31537992,6.3329816,136
-0.2751665,6.2983627,137
-0.2661841,6.297089,138
-0.24435383,6.275708,139
-0.2578456,6.284422,140
-0.24040578,6.277914,141
-0.24764858,6.2746577,142
-0.3271327,6.2591023,143
5.9569597,-2.9126198,144
11.164062,9.610531,145
8.728653,9.918962,146
10.868968,9.91912,147
12.0643,8.373305,148
8.728392,10.064839,149
10.779195,10.025241,150
12.4087305,9.318464,151
7.7107306,9.770574,152
9.998811,10.41124,153
8.012652,9.724212,154
11.2734375,8.09907,155
12.280176,7.879178,156
8.643317,10.106312,157
12.729344,8.414773,158
11.829169,8.968313,159
8.407864,8.095362,160
12.871569,7.4997783,161
10.824904,9.166324,162
11.142055,8.706915,163
10.639127,9.163892,164
7.9101233,9.179737,165
10.233583,8.79675,166
10.512241,8.706688,167
8.157571,9.1841755,168
9.607154,7.650295,169
12.869939,8.542922,170
13.356303,8.557326,171
12.515837,7.8197494,172
8.53356,8.618166,173
8.242578,9.531203,174
7.6380186,7.7587066,175
9.500652,6.911484,176
9.710321,7.515477,177
7.447816,7.258928,178
10.063258,9.516404,179
10.561624,9.537853,180
12.63247,7.57367,181
7.92603,7.359239,182
6.89429,7.610633,183
8.630476,6.893084,184
8.271196,10.062813,185
9.721986,7.5238357,186
7.32678,9.433143,187
10.988487,7.48898,188
9.438664,6.687584,189
9.346358,7.099205,190
3.0248675,-1.6449271,191
6.0001106,-3.0302892,192
9.018169,10.094737,193
11.000302,9.908008,194
9.494403,9.823162,195
12.458006,9.275007,196
9.59713,10.158953,197
9.824265,10.305434,198
12.364715,7.7614727,199
8.38722,8.914623,200
13.489286,8.675208,201
7.9282246,8.25763,202
9.654079,8.901991,203
7.9595942,9.725573,204
10.816974,8.84414,205
10.779247,9.443749,206
10.580289,10.029869,207
10.698237,9.768863,208
9.196963,9.308001,209
10.34322,8.889987,210
9.793248,9.392593,211
11.997497,8.558183,212
10.188008,8.75271,213
9.639478,9.274234,214
10.084903,8.618332,215
8.975804,8.828018,216
11.8136215,8.414937,217
12.708653,8.338136,218
9.49785,8.551298,219
12.92447,8.136723,220
11.993783,8.785301,221
12.365966,8.518703,222
7.6661725,9.140202,223
12.217183,7.333941,224
11.861844,6.3064504,225
13.52403,7.2969217,226
11.611453,6.8933387,227
12.31985,6.8547144,228
13.599486,6.8610363,229
10.130426,7.6899633,230
7.8955503,7.2251344,231
7.9029574,6.8415904,232
9.296288,6.5991125,233
9.299724,7.016991,234
8.092493,6.809275,235
10.860971,7.081803,236
11.960582,7.7920923,237
11.25099,7.143211,238
3.1279972,-1.5060035,239
6.0333834,-3.1344345,240
11.205314,9.025068,241
10.692332,7.8496127,242
7.8044586,9.835241,243
10.228332,10.503093,244
10.759808,9.509992,245
12.072373,8.645132,246
7.4245434,9.5561695,247
12.807491,6.9711885,248
13.017344,6.584292,249
7.108389,6.990437,250
8.091295,7.4973335,251
11.903226,6.561643,252
7.717971,7.262454,253
8.855327,8.69582,254
10.6677885,9.126574,255
10.786005,9.372436,256
11.372438,9.213026,257
12.289124,8.232209,258
9.362548,8.424657,259
9.686949,7.345467,260
11.36745,7.0720143,261
